product_title,parent_asin,rating,review_title,review_text,timestamp,verified_purchase,helpful_vote,date,year
"Clif Builder's Chocolate Protein Bar, 2.4 Oz., 18 Bars/Box (220-00543)",B07MP7FWQH,2.0,NOT FRESH- JAW BREAKERS,I’ve been buying these from Walmart and Wegmans for years- always delicious and fresh. Those from Amazon were ROCK HARD and NEARLY BROKE MY TEETH. I THREW MOST OF THEM AWAY AS THEY WERE INEDIBLE. Taste great- IF YOU COULD BITE & CHEW ONE.,1584822907606,True,0,2020-03-21 20:35:07.606,2020
"Ensure High Protein Bars, 20 Bars, On-the-Go Nutrition, 15g Protein Supports Muscles, 1-2g Sugar, B Vitamins for Protein and Energy Metabolism, Biotin for Healthy Skin and Hair, Vanilla Cupcake",B084ZLNJG3,4.0,"Taste isn't bad, but they hurt my stomach....","These are pretty good for a protein bar and they have a sweet taste to them. Of course, that could be a positive or a negative. Unfortunately, they hurt my stomach when I tried them. There's a long list of ingredients, so I'm not sure what it was that might have caused that. I'm not the most knowledgeable about what to avoid, but I know there are several things in them that's generally recommended to avoid. They only have 1g of added sugar, but they do have 21g of carbs, so they're definitely not for the low carb eaters. Overall, I'd say if you're trying to eat healthy, avoid these. If you're just looking for protein sources and don't mind the ingredients, I think they're definitely worth a try. They're just not the best match for me.",1591412021029,False,0,2020-06-06 02:53:41.029,2020
"NOW Supplements, L-Lysine (L-Lysine Monohydrochloride) 500 mg, Amino Acid, 100 Veg Capsules",B0BNGSDGVJ,5.0,Great for coldsores.,This is a product I consistently come back to. It has no flavor. It is easy to swallow and it's great for when you get cold sores.,1660131590692,True,1,2022-08-10 11:39:50.692,2022
"Premier Protein Powder, Cafe Latte , 30g Protein, 1g Sugar, 100% Whey Protein, Keto Friendly, No Soy Ingredients, Gluten Free, 17 servings, 23.9 Ounce (Pack of 1)",B07XB37LLX,2.0,Too sweet,Not what I thought it would be.<br />Too sweet for my taste.,1616079776040,True,0,2021-03-18 15:02:56.040,2021
"Protein Shakes Ready to Drink Purely Inspired Organic Protein Shake 20g of Plant Based Protein Organic Protein Drink Sports Nutrition RTD Decadent Chocolate, 11 fl. oz (Pack of 12)",B08Q2WHP1Z,5.0,I love these shakes,"They taste good and are low carb and vegan, but they are hard to find in stores. I am glad Amazon has them. It's difficult to find a tasty vegan shake, and they fit the bill.",1676418411390,True,0,2023-02-14 23:46:51.390,2023
"Sports Research Collagen Peptides Powder - Hydrolyzed Type 1 & 3 Collagen Protein Supplement for Skin, Nails, Bones & Joints - Easy Mixing Vital Nutrients & Amino Acids, Collagen for Women & Men",B0BL2GJJ13,1.0,Disappointed,Too many warnings on label...returned,1613605683912,True,0,2021-02-17 23:48:03.912,2021
Keto Collagen Protein Powder with MCT Oil – Keto and Paleo Friendly Grass Fed and Pasture Raised Hydrolyzed Collagen Peptides – Fits Low Carb Diet and Keto Snacks – KEYTO Vanilla Flavor,B09J5D2H24,4.0,Good so far,I'm not doing the keto but I generally try to eat less than 100 carbs a day. I think this product has good flavor although it doesn't mix completely with cold water or almond milk in my shaker bottle. When I mix it with water I add some half and half or heavy cream to make it taste better. I have been taking it for about a week. I have been exercising a lot lately and have a pre-existing injury in my lower back which flares up with certain activity. I am hoping this will help with that. I think I would like the vanilla flavor better.,1578327050267,True,0,2020-01-06 16:10:50.267,2020
"BlenderBottle Classic Shaker Bottle Perfect for Protein Shakes and Pre Workout, 28-Ounce, Clear/Black/White",B0BRS8QW2W,4.0,Cap is cheap,"The cap tends to break. Gave them 4 stars because you have to go through a process to replace it, but customer support is super receptive about replacements",1584808809466,True,0,2020-03-21 16:40:09.466,2020
"Isopure Protein Powder, Clear Whey Isolate Protein, Post Workout Recovery Drink Mix, Gluten Free with Zero Added Sugar, Infusions- Pineapple Orange Banana, 36 Servings",B0C3L47R33,2.0,Taste was not good.  Packaging was subpar.,"I had to use nearly 1 1/2 times the amount of powder to have 'flavor'.  The plastic top, on the container, was extremely hard to open and close.  (I know this might sound petty but when you are taking the time to prepare your drink and you have 'limited time'. . . . this can be very frustrating).  I returned both flavors.  Would not purchase again.",1583162400473,True,0,2020-03-02 15:20:00.473,2020
"Nutra BioGenesis - Intestinal Repair Capsules - Vitamin E, L-Glutamine and Sodium Butyrate to Help Support Gut and Intestinal Health - Gluten Free - 120 Capsules",B000Y25OTQ,5.0,Helps with abdominal pain and digestion,I have terrible digestion but I take these with every meal and it’s helped significantly!,1618357276045,True,1,2021-04-13 23:41:16.045,2021
"Truvani Organic Vegan Protein Powder Peanut Butter - 20g of Plant Based Protein, Organic Protein Powder, Pea Protein for Women and Men, Vegan, Non GMO, Gluten Free, Dairy Free (20 Servings)",B09FD8STXW,5.0,Very filling,I made a shake with my sample. For me didn’t have enough chocolate flavor.  But I liked and it was very filling<br />Blends very well no lumps<br />Would recommend,1623786457259,True,0,2021-06-15 19:47:37.259,2021
Six Star Elite Series 100% Whey Protein Plus Strawberry Smoothie 1.8lbs US,B09SVKSZCZ,4.0,Not the biggest fan.,Not the biggest fan of the strawberry flavor. A little chunky even after using a blender bottle.,1587589587087,True,0,2020-04-22 21:06:27.087,2020
"Judee’s Unflavored Egg White Protein Powder for Fast Blending 4 lb - 100% Non-GMO, Keto-Friendly, Pasteurized - Dairy-Free, Soy-Free, Paleo-Friendly, Gluten-Free and Nut-Free - Made in USA",B0C5N7C3D9,5.0,Highly Recommend!,Works just fine. Hope she will have a vanilla flavored too!,1621927405809,True,0,2021-05-25 07:23:25.809,2021
1) Pack of 4 Bars inside - 2.12oz (60g) each Net WT 8.5oz(240g) QUEST PROTEIN BAR S'MORES FLAVOR,B09MVPNJBL,5.0,"Yummy low carb, high protein breakfast bars for me!","I have been eating Quest low car/high protein bars for about 12 years. They are great breakfast bars for me. I catch them at a good price here on Amazon and enjoy several flavors, including this one.",1677717571016,True,0,2023-03-02 00:39:31.016,2023
"Orgain Organic Plant Based Protein Bar, Chocolate Chip Cookie Dough - 10g of Protein, Vegan, Gluten Free, Non Dairy, Soy Free, Lactose Free, Kosher, Non-GMO, 1.41 Ounce, 12 Count (Packaging May Vary)",B09S1SQZ23,2.0,Orgain Protein Bar - S'Mores -- not a fan!,"The taste is okay, nothing great (not really like ""s'mores"" either, kind of like Play-Doh), but there is this yucky grainy, powdery, crunchy texture in there. Whatever it is that is grainy is actually kinda crunchy in your teeth as you chew (like fine sand). Looked at the ingredients again... not sure what it is.  I'm willing to try one of the other ""flavors"" but this would take a little getting used to.",1587565154697,True,0,2020-04-22 14:19:14.697,2020
"Nature's Sunshine Super Supplemental, 120 Tablets | Multivitamin for Men and Women Provides Vitamins, Minerals, Amino Acids, Herbs, Fruit Powders, Veggie Powders, and Carotenoids",B0BZX24RYP,5.0,Arrived in one day,Using this product for years based on recommendation of natural store owner. Does the job.,1605825463539,True,0,2020-11-19 22:37:43.539,2020
ChocoRite - Peanut Butter Protein Bars,B00WSSGCRM,1.0,Flat and chewy like taffy,If you want a bar that’s like taffy this is the bar for you I don’t want to bar like taffy,1627690264715,True,1,2021-07-31 00:11:04.715,2021
"Protein2o 15g Whey Protein Infused Water Plus Energy, Blueberry Raspberry, 16.9 oz Bottle (Pack of 12)",B0BDBBD5VH,5.0,I should work for this company,Ever since Sam's Club gave me one of these for free in my sample pack when I did a pickup I have been hooked on these the fact that I can get energy or electrolytes with very little carbs is a godsend this helps me literally get through every day of my life with happiness and joy to say the least I absolutely love this product the flavors are fantastic and I should be a promoter for this company,1669005242636,False,0,2022-11-21 04:34:02.636,2022
"Collagen Peptides Powder (16oz) Keto & Paleo Friendly, Non-GMO and Gluten Free Pure Hydrolyzed Collagen Protein Powder ( Colageno Hidrolizado en Polvo ) - Unflavored (1 LB)",B0823GCFHL,4.0,Nice packaging and good quality,"Pure Powder nutrition hydrolyzed collagen peptides- pros: good quality- all natural and non-gmo. has a list of amino acids on package, mixes well in juiced no aftertaste. I also like this packaging better apposed to the plastic tubs. It's less waste and takes up less space. Cons: requires two scoops instead of one for an average amount of protein, compared to other collagen products. Does not list the types of collagen it contains on the package.",1585003661035,False,0,2020-03-23 22:47:41.035,2020
"JIMMYBAR Wake It Up Bar High Protein Bars - Low Sugar Energy Bars Infused with Guarana Caffeine | Cafe Latte Flavor w/ 21g of Protein | Healthy Meal Replacement bars | Grain & Gluten Free Protein Bars, 12 Count",B07KC1FY1N,5.0,would buy again,Tasty,1594607242296,True,0,2020-07-13 02:27:22.296,2020
Optimum Nutrition 100 Whey Protein Gold Standard Double Rich Chocolate 2 lb(s).,B0C3BYVG97,5.0,Much Improved Taste and Texture Plus Dissolves Very Well in Milk!,When you exercise every day it is nice to have a protein supplement you can count on to help you rebuild muscle and make your recovery happen faster. This is a protein powder I've been drinking since forever even though I sometimes do drink pea protein drinks too. I think this protein powder has been improved as it no longer clumps when mixing it with milk. I tried it today as soon as it arrived and was very impressed with the taste and texture and it dissolved completely in whole milk. Some people drink chocolate milk but I think this is healthier than all that sugar!!!<br /><br />~The Rebecca Review,1678227022545,True,0,2023-03-07 22:10:22.545,2023
"Sports Research Collagen Peptides Powder - Hydrolyzed Type 1 & 3 Collagen Protein Supplement for Skin, Nails, Bones & Joints - Easy Mixing Vital Nutrients & Amino Acids, Collagen for Women & Men",B0BL2GJJ13,5.0,Product has changed,"I have used this product for 3-4 years and the most resent order I noticed the label changed and the protein powder also changed. It will no longer stir into coffee, it doesn't dissolve",1592424524438,True,0,2020-06-17 20:08:44.438,2020
"ProMix Creatine Monohydrate Powder, Unflavored - 180 Servings, 5g of Micronized Creatine per Serving - Increase Muscle Gain, Strength & Power & Supports Recovery - Gluten-Free",B0C24B6KD2,5.0,Easy instructions and flavorless,"I did not expect this to dissolve, which it doesn’t but it also doesn’t have a disagreeable texture. In my opinion it is completely flavorless…a good thing to me. The instructions on the jar are clear. It is a large package size.",1628523318012,True,3,2021-08-09 15:35:18.012,2021
"Meal Replacement Shake, Organic | Purely Inspired All-in-One Meal Replacement | Plant Based Protein Powder for Women & Men | Organic Protein Powder | Protein Shake Powder | Chocolate, 1.3 Pounds",B08KZ89F1P,5.0,Cans are only half full when I open them,Cans are only half full when I open them.,1646933271523,True,0,2022-03-10 17:27:51.523,2022
"Whey Protein Powder | MuscleTech Premium Gold 100% Whey Protein Powder | Whey Protein Isolate & Peptides | Whey Isolate Protein Powder for Muscle Gain | Vanilla Protein Powder, 2.2 lbs (30 Servings)",B00MA28CJM,5.0,Vanilla flavor is DELICIOUS!,I’ve tried a lot of different brands . And nothing like this whey protein . I loooove the flavor . Is really really good .,1608260705745,True,0,2020-12-18 03:05:05.745,2020
"Alani Nu Pre Workout Supplement Powder for Energy, Endurance & Pump | Sugar Free | 200mg Caffeine | Formulated with Amino Acids Like L-Theanine to Prevent Crashing | Mimosa, 30 Servings",B07QFD2P8P,4.0,Works well but after it wears off the I crash hard!,Ive been using this for about a week for my HIIT classes. The lemonade is so delicious. I feel great the first 40 minutes or so but at the hour mark I get extrememly tired and its difficult for me to finish my cardio segment. I never crashed so hard on previous preworkouts so Im not sure whats happening.,1626962465239,True,1,2021-07-22 14:01:05.239,2021
"Collagen Powder Purely Inspired Collagen Peptides Powder Collagen Supplements for Women and Men Collagen Protein Powder with Biotin Keto Friendly & Non-GMO Chocolate, 1.26 lbs (23 Servings)",B09GRHLHF9,5.0,Bought it for someone else,"I don't use this type, I prefer capsules or gummys.  Person I ordered for loves it!",1661200876838,True,0,2022-08-22 20:41:16.838,2022
"Obvi Collagen Peptides, Protein Powder, Keto, Gluten and Dairy Free, Hydrolyzed Grass-Fed Bovine Collagen Peptides, Supports Gut Health, Healthy Hair, Skin, Nails (Peanut Butter Cups, 30 Servings)",B07TWJD83F,5.0,Amazing ! So tasty,I've used so many different collagen powders and this one is my favorite !! The taste is so good. Put it in coffee and tastes like dessert. Will def buy again! 😊,1658682945693,True,0,2022-07-24 17:15:45.693,2022
